run_id,learning_rate,batch_size,buffer_size,hidden_units,num_layers,time_horizon,beta,gamma,lambd,final_10_percent_reward_mean,mean_reward,max_reward,min_reward,late_phase_std,all_rewards_std,convergence_detected,convergence_episode,episodes_after_convergence,total_episodes,training_duration_seconds,config_hash,config_path,error_occurred,created_at,updated_at,error_message,max_steps
3DBall_20260118_115216_amv76h,0.00001,2048,8192,512,1,256,0.003,0.99,0.99,15.9630459444129,13.0806069200227,85.1,4,7.06563519216908,6.16938133006869,true,58,35202,35260,873,129326383529458211,,false,2026-01-18 11:06:57.734617,2026-01-18 11:06:57.734617,,1000000
3DBall_20260118_115320_u6dupa,0.0001,32,4096,32,2,256,0.1,0.99,0.9,488.40510989011,66.1282152663372,500.02,4.7,194.195138356795,148.12752135512,true,50,1771,1821,133,-7267291565340657454,,false,2026-01-18 10:55:34.46399,2026-01-18 10:55:34.46399,,250000
3DBall_20260118_115534_vweu2h,0.0003,128,2048,512,2,32,0.1,0.9,0.99,479.172,263.939004975124,500.02,4.8,152.665725768576,229.804651391751,true,93,1314,1407,429,8511466772120014199,,false,2026-01-18 11:02:44.896635,2026-01-18 11:02:44.896635,,750000
3DBall_20260118_120244_15j7co,0.00001,1024,4096,32,3,256,0.03,0.92,0.92,10.4348331802877,10.3783991429446,47.8,4,3.58979854783598,3.61470446182639,true,74,32596,32670,332,-3986098195558625059,,false,2026-01-18 11:08:17.66678,2026-01-18 11:08:17.66678,,750000
3DBall_20260118_120650_b3c9xi,0.0001,1024,1024,32,3,64,0.0003,0.92,0.9,17.3958786491128,13.2057968526466,66.3,4,7.20782128208314,6.25076371999412,true,67,17408,17475,440,2441261907288824062,,false,2026-01-18 11:14:18.281184,2026-01-18 11:14:18.281184,,500000
3DBall_20260118_120817_ofvl1r,0.00003,64,1024,256,3,64,0.001,0.999,0.92,462.295,252.360691408236,500.02,3.9,167.697355722512,233.118227567318,true,51,1916,1967,605,8994879538730981069,,false,2026-01-18 11:18:23.674996,2026-01-18 11:18:23.674996,,1000000
3DBall_20260118_121411_mojsrx,0.0001,64,2048,256,1,256,0.003,0.97,0.97,500.02,172.135453277545,500.02,4.4,222.952663943101,224.911328382004,true,60,1374,1434,436,-703984617287375118,,false,2026-01-18 11:21:34.656032,2026-01-18 11:21:34.656032,,500000
3DBall_20260118_121823_hihbo7,0.0003,32,1024,64,1,32,0.0003,0.995,0.95,494.873958333333,256.028360995851,500.02,4.2,71.2691549357367,238.580218714888,true,95,869,964,246,-8774456465801671664,,false,2026-01-18 11:22:30.382708,2026-01-18 11:22:30.382708,,500000
3DBall_20260118_122127_tfmwtd,0.001,256,1024,256,1,64,0.01,0.995,0.92,232.671066666667,161.737229551451,500.02,4.6,200.118842388156,204.816656614215,true,61,697,758,172,-2536970436570900369,,false,2026-01-18 11:24:27.271656,2026-01-18 11:24:27.271656,,250000
3DBall_20260118_122230_zndkur,0.0001,256,16384,128,3,64,0.1,0.99,0.92,486.560135135135,65.624343488811,500.02,4.1,191.115871994163,145.798491584522,true,56,3653,3709,221,2462024371812081395,,false,2026-01-18 11:26:12.782364,2026-01-18 11:26:12.782364,,500000
3DBall_20260118_122420_unb5vg,0.001,128,16384,32,3,32,0.01,0.995,0.92,492.993417721519,116.652590018951,500.02,4.3,235.24376499194,197.161992216349,true,98,3068,3166,602,-1618945857165221654,,false,2026-01-18 11:34:29.692917,2026-01-18 11:34:29.692917,,750000
3DBall_20260118_122612_xuwbi6,0.00001,32,8192,256,3,128,0.001,0.9,0.9,247.711981424149,37.0640179399938,500.02,4.3,134.166145670061,98.4581528220581,true,139,3094,3233,200,3936811469272710256,,false,2026-01-18 11:29:34.142403,2026-01-18 11:29:34.142403,,250000
3DBall_20260118_122934_1gzfsv,0.001,32,32768,128,1,64,0.0001,0.999,0.92,234.747078986587,35.6328405538187,500.02,4.4,130.742388231432,95.8106792735328,true,51,6666,6717,261,-2842943910125936079,,false,2026-01-18 11:33:56.57482,2026-01-18 11:33:56.57482,,500000
3DBall_20260118_123356_7mxwaz,0.00001,64,1024,256,1,32,0.001,0.995,0.92,16.2978085351788,13.3144850651597,56,4.1,6.81803348929522,5.98906300185252,true,51,8620,8671,133,-6527760037251670979,,false,2026-01-18 11:36:10.31969,2026-01-18 11:36:10.31969,,250000
3DBall_20260118_123422_fu8fmc,0.0003,256,2048,512,2,64,0.003,0.9,0.9,491.960152671756,187.83920610687,500.02,4,207.416982974787,229.748033434796,true,55,1255,1310,340,6252086137950283791,,false,2026-01-18 11:40:10.162216,2026-01-18 11:40:10.162216,,500000
3DBall_20260118_123610_m0416s,0.00003,128,1024,512,3,32,0.0003,0.92,0.95,474.181442307692,115.972312859885,500.02,4.8,231.505297446032,194.46680726084,true,50,992,1042,180,7549960987258024058,,false,2026-01-18 11:39:11.014187,2026-01-18 11:39:11.014187,,250000
3DBall_20260118_123910_ieep8p,0.00003,128,8192,64,2,32,0.0003,0.92,0.92,13.1248440748441,11.8817076971019,50.8,4,5.16082657925433,4.73032237802978,true,50,9577,9627,125,-247267970310693212,,false,2026-01-18 11:41:16.874124,2026-01-18 11:41:16.874124,,250000
3DBall_20260118_124002_gwzib9,0.003,256,8192,128,2,128,0.1,0.95,0.92,481.194591836735,124.815520408163,500.02,4.8,229.056803212831,198.141133645905,true,54,1906,1960,340,-3003580545184818387,,false,2026-01-18 11:45:51.321716,2026-01-18 11:45:51.321716,,500000
3DBall_20260118_124116_gnczkt,0.0001,128,2048,256,2,64,0.003,0.92,0.92,477.236,189.140505747126,500.02,4.3,209.413940885044,230.687619819823,true,59,1246,1305,236,498588204372796977,,false,2026-01-18 11:45:13.467468,2026-01-18 11:45:13.467468,,500000
3DBall_20260118_124513_kfb5hy,0.001,128,32768,64,2,128,0.01,0.999,0.9,492.46517921147,88.0117409196636,500.02,4.4,218.202640579951,172.647759270944,true,84,5505,5589,419,-1443472602697581947,,false,2026-01-18 11:52:13.547594,2026-01-18 11:52:13.547594,,1000000
3DBall_20260118_124544_7n3deb,0.003,256,8192,512,1,128,0.003,0.999,0.99,494.596336996337,181.376315404318,500.02,3.6,214.144932450907,226.619181109867,true,66,2667,2733,638,-1544769599439034584,,false,2026-01-18 11:56:30.37074,2026-01-18 11:56:30.37074,,1000000
3DBall_20260118_125213_a019im,0.0001,32,32768,32,3,64,0.0003,0.97,0.92,44.1572853185596,16.1559916897507,347.31,4.3,24.1304708748462,18.1154113519038,true,88,7132,7220,144,-89752129258464749,,false,2026-01-18 11:54:39.141699,2026-01-18 11:54:39.141699,,250000
3DBall_20260118_125439_dhetry,0.0001,512,16384,128,1,32,0.01,0.999,0.9,66.0877455357143,26.7428255857196,500.02,4.2,51.4112231620339,39.7573498927096,true,94,13351,13445,307,-844480468601387731,,false,2026-01-18 11:59:46.946457,2026-01-18 11:59:46.946457,,750000
3DBall_20260118_125623_jfnnb7,0.0001,128,16384,32,3,256,0.003,0.995,0.97,499.097947761194,91.7860212448751,500.02,4.4,221.191370176121,176.159636986553,true,50,5316,5366,740,-3955482038854791102,,false,2026-01-18 12:08:51.625394,2026-01-18 12:08:51.625394,,1000000
3DBall_20260118_125946_f8tynz,0.001,128,4096,64,1,128,0.1,0.9,0.95,494.589356725146,70.3264502923977,500.02,4.5,199.578972024039,153.298580309424,true,50,1660,1710,102,5382590220009675689,,false,2026-01-18 12:01:30.207167,2026-01-18 12:01:30.207167,,250000
3DBall_20260118_130130_jq0irv,0.003,512,16384,64,1,32,0.0001,0.995,0.92,500.02,72.1178958742633,500.02,4.4,202.884973266844,156.286896030844,true,100,4990,5090,286,2773677660495506357,,false,2026-01-18 12:06:17.083291,2026-01-18 12:06:17.083291,,750000
3DBall_20260118_130616_a7dk1u,0.00001,512,32768,32,1,128,0.01,0.999,0.97,10.9734947435489,10.846667728576,49,4.1,4.17061404653181,4.11182711439591,true,53,31337,31390,326,-2092058845198635454,,false,2026-01-18 12:11:43.829208,2026-01-18 12:11:43.829208,,750000
3DBall_20260118_130844_w64b3f,0.00001,1024,1024,256,3,256,0.0003,0.995,0.92,28.3513714551371,16.3343886564389,191.9,4.2,14.2692389017958,11.6199784927734,true,50,21460,21510,574,7383530406468859425,,false,2026-01-18 12:18:26.1217,2026-01-18 12:18:26.1217,,750000
3DBall_20260118_131143_2tqbp3,0.0001,512,16384,512,3,64,0.03,0.99,0.97,286.257285714286,42.1498539365871,500.02,5,141.076414451099,104.528370214199,true,52,2755,2807,151,843263321955189506,,false,2026-01-18 12:14:16.193795,2026-01-18 12:14:16.193795,,250000
3DBall_20260118_131416_1zkq3j,0.001,128,16384,256,1,256,0.001,0.995,0.95,497.004356725146,108.031295971979,500.02,4.3,230.122226611077,189.244563757603,true,64,3362,3426,312,-4771434311246728813,,false,2026-01-18 12:19:29.386148,2026-01-18 12:19:29.386148,,750000
3DBall_20260118_131929_zflye7,0.00001,256,1024,128,1,32,0.03,0.95,0.97,9.94093722369585,9.95162659123055,33.8,4,3.34602349452327,3.36088883084035,true,53,11259,11312,118,-5104621208066468625,,false,2026-01-18 12:21:28.604833,2026-01-18 12:21:28.604833,,250000
3DBall_20260118_132128_j3qbbg,0.0001,32,32768,32,1,128,0.1,0.95,0.99,444.83118226601,60.1796271686969,500.02,4.1,180.42824691958,136.558865003777,true,56,8071,8127,490,5834802173654228658,,false,2026-01-18 12:29:39.457989,2026-01-18 12:29:39.457989,,1000000
3DBall_20260118_132939_7cjdb4,0.0003,512,32768,32,3,256,0.001,0.97,0.92,497.572849462366,65.8696038141284,500.02,4.2,194.605637280986,148.274678170213,true,50,7396,7446,380,2470311913192497287,,false,2026-01-18 12:36:01.088131,2026-01-18 12:36:01.088131,,1000000
3DBall_20260118_133600_qcjln9,0.0003,256,1024,256,1,256,0.0001,0.92,0.95,447.471111111111,113.93332716335,500.02,4.1,231.831491497669,193.633632127224,true,90,2071,2161,191,2015175931449152229,,false,2026-01-18 12:39:13.590574,2026-01-18 12:39:13.590574,,500000
3DBall_20260118_133913_oq1073,0.003,128,2048,128,2,32,0.003,0.99,0.99,387.474409937888,306.49439703154,500.02,4.2,143.44921677926,235.681862894639,true,51,1566,1617,438,1896199934921041899,,false,2026-01-18 12:46:32.757039,2026-01-18 12:46:32.757039,,1000000
3DBall_20260118_134632_v3tld2,0.00003,1024,1024,128,1,128,0.03,0.995,0.97,24.2276252573782,16.0579884702491,134.1,4.3,11.933769131439,9.92184999788622,true,53,29089,29142,407,-4519996586211026012,,false,2026-01-18 12:53:21.323115,2026-01-18 12:53:21.323115,,1000000
3DBall_20260118_135321_p2ob1b,0.001,32,2048,64,3,256,0.0003,0.999,0.9,462.905606060606,281.164860377358,500.02,4.3,222.955907971946,241.444482300972,true,55,1270,1325,434,-8010748194425024311,,false,2026-01-18 13:00:36.936794,2026-01-18 13:00:36.936794,,750000
3DBall_20260118_140036_4lffj4,0.0003,32,16384,256,2,32,0.0001,0.995,0.9,339.619766536965,46.9043468118196,500.02,4.4,159.863498060782,118.705340359484,true,50,2522,2572,176,-9180806787365761113,,false,2026-01-18 13:03:34.134887,2026-01-18 13:03:34.134887,,250000
3DBall_20260118_140334_hz7y6i,0.0001,512,2048,32,2,64,0.0001,0.99,0.9,34.0721229449607,16.7464780682955,182.7,4.4,17.1373161381073,13.6357056140538,true,53,13945,13998,209,-4823289979846459110,,false,2026-01-18 13:07:03.84587,2026-01-18 13:07:03.84587,,500000
3DBall_20260118_140703_k8a4xf,0.0001,512,32768,64,3,256,0.0003,0.99,0.92,441.052808460635,57.4833497826342,500.02,4.2,181.280730554531,136.449681983872,true,90,8421,8511,393,4108007299917278301,,false,2026-01-18 13:13:38.43729,2026-01-18 13:13:38.43729,,1000000
3DBall_20260118_141338_jb4mqw,0.001,64,4096,64,2,32,0.0003,0.9,0.97,494.925520833333,257.230741316744,500.02,4.2,133.114531070296,241.975255947473,true,50,1879,1929,459,8421664787325836748,,false,2026-01-18 13:21:18.838133,2026-01-18 13:21:18.838133,,1000000
3DBall_20260118_142118_0d11bo,0.001,512,16384,128,3,256,0.0003,0.9,0.95,494.231625,76.3348908296943,500.02,4.4,207.34360815947,160.734650532156,true,80,3126,3206,208,435563864464765391,,false,2026-01-18 13:24:47.660942,2026-01-18 13:24:47.660942,,500000
3DBall_20260118_142447_5r4625,0.0001,32,4096,512,2,256,0.0003,0.92,0.9,499.04067357513,257.010258531541,500.02,4.6,126.552211148362,240.095743126275,true,51,1883,1934,829,7118540470611956903,,false,2026-01-18 13:38:37.557274,2026-01-18 13:38:37.557274,,1000000
3DBall_20260118_143837_rudns9,0.00003,2048,2048,512,1,256,0.003,0.999,0.95,55.6260805860806,21.7759353687005,430.22,4.3,32.6897236778542,25.4238784848149,true,50,21797,21847,416,8408275628897326135,,false,2026-01-18 13:45:34.883313,2026-01-18 13:45:34.883313,,1000000
3DBall_20260118_144534_yyv88g,0.003,64,16384,64,3,32,0.0003,0.97,0.9,487.007606557377,79.8079502292076,500.02,4.2,210.836094822102,164.402529132582,true,54,3000,3054,250,-9117427288159916630,,false,2026-01-18 13:49:46.093287,2026-01-18 13:49:46.093287,,500000
3DBall_20260118_144945_y32qfd,0.001,512,1024,128,3,256,0.01,0.92,0.9,496.136507936508,293.958671936759,500.02,4.4,138.214446593386,238.662101491864,true,54,1211,1265,289,4756348762161912255,,false,2026-01-18 13:54:36.151527,2026-01-18 13:54:36.151527,,750000
3DBall_20260118_145436_mabd0t,0.003,128,32768,256,2,64,0.1,0.999,0.99,465.54555393586,71.3784811416921,500.02,4.3,190.660609900534,147.531645133244,true,52,6815,6867,483,3684708300783699346,,false,2026-01-18 14:02:40.613205,2026-01-18 14:02:40.613205,,1000000
3DBall_20260118_150240_1urplh,0.0003,64,32768,256,1,256,0.1,0.95,0.9,484.297437908497,63.9249679780421,500.02,4.3,189.935850828673,144.490351719291,true,50,7601,7651,460,1362217053012363834,,false,2026-01-18 14:10:21.465663,2026-01-18 14:10:21.465663,,1000000
3DBall_20260118_151021_b4ltra,0.0001,2048,16384,64,2,32,0.01,0.95,0.99,11.1601727447217,10.8886832262396,44.4,4,4.30997329854687,4.05385327152458,true,54,10373,10427,114,872139733442450390,,false,2026-01-18 14:12:16.134304,2026-01-18 14:12:16.134304,,250000
3DBall_20260118_151215_0jfhyb,0.0001,32,2048,32,3,128,0.001,0.999,0.97,495.440546448087,134.79240589198,500.02,4.2,238.473505057715,209.327990328621,true,54,1779,1833,263,6471219339000432562,,false,2026-01-18 14:16:39.892844,2026-01-18 14:16:39.892844,,500000
3DBall_20260118_151639_19jvvy,0.00001,512,1024,512,3,256,0.1,0.995,0.92,324.618468992248,71.3273105987212,500.02,4.4,161.262892692107,128.527540450999,true,69,5092,5161,415,-1839492312834659399,,false,2026-01-18 14:23:35.649666,2026-01-18 14:23:35.649666,,750000
3DBall_20260118_152335_9knl6c,0.00001,128,4096,64,3,64,0.0003,0.9,0.95,17.9495468277946,13.0575134033074,80.8,4,7.64066584094315,6.46236801810665,true,61,26425,26486,370,-2388259685161458111,,false,2026-01-18 14:29:46.796194,2026-01-18 14:29:46.796194,,750000
3DBall_20260118_152946_3phck3,0.00001,128,8192,128,3,64,0.01,0.97,0.99,161.536472727273,28.7674488188976,500.02,4.3,96.9606656113071,70.8619549102155,true,51,8204,8255,246,-4882959017496873034,,false,2026-01-18 14:33:54.543949,2026-01-18 14:33:54.543949,,500000
3DBall_20260118_153354_0hkp2x,0.0001,64,1024,128,1,128,0.03,0.92,0.92,489.193649635036,180.360502183406,500.02,4.3,218.198755441893,228.659665660329,true,52,2696,2748,443,-3563191839021971921,,false,2026-01-18 14:41:18.602438,2026-01-18 14:41:18.602438,,1000000
3DBall_20260118_154118_d4oran,0.0003,128,8192,512,2,128,0.1,0.95,0.95,477.784127659575,157.18554472234,500.02,4.4,226.665021176683,216.726071053728,true,73,2286,2359,413,3686810673096442766,,false,2026-01-18 14:48:12.583267,2026-01-18 14:48:12.583267,,750000
3DBall_20260118_154812_p5ux0l,0.00003,512,4096,32,2,256,0.01,0.95,0.95,10.6701298701299,10.487162851052,40.2,4.2,3.68070522589196,3.64161857709593,true,86,10703,10789,114,-3523995962190965715,,false,2026-01-18 14:50:07.501268,2026-01-18 14:50:07.501268,,250000
3DBall_20260118_155007_wpfbk8,0.00001,256,16384,64,1,32,0.1,0.995,0.92,11.4557603686636,11.2426732933974,49.8,3.9,4.50308475928106,4.28512545676425,true,71,30311,30382,338,438934091997794708,,false,2026-01-18 14:55:46.61607,2026-01-18 14:55:46.61607,,750000
3DBall_20260118_155546_6se6pd,0.00001,64,4096,128,2,32,0.0003,0.9,0.97,13.6389240506329,12.083364978903,50.2,4.2,5.44579599485765,4.97722350982859,true,73,9407,9480,157,-9164051714969612780,,false,2026-01-18 14:58:25.006425,2026-01-18 14:58:25.006425,,250000
3DBall_20260118_155824_uywqj6,0.00001,512,2048,128,2,64,0.003,0.92,0.92,15.690308247709,12.7840756372522,71.7,4.2,6.45137860445053,5.68164804346979,true,54,35960,36014,536,-3464988919010588209,,false,2026-01-18 15:07:22.114826,2026-01-18 15:07:22.114826,,1000000
3DBall_20260118_160721_d8ku7q,0.0001,2048,32768,128,3,128,0.003,0.9,0.99,83.8568849557522,20.9366504553895,500.02,4.2,51.2751044582083,37.7183089377043,true,110,11199,11309,252,-464139266814050269,,false,2026-01-18 15:11:34.754125,2026-01-18 15:11:34.754125,,500000
3DBall_20260118_161134_6yowgm,0.00003,512,2048,32,3,128,0.01,0.9,0.95,14.3069374835136,12.0868185774191,76,4.2,5.90827693483448,5.20798260719581,true,55,37862,37917,558,-4116610810412960012,,false,2026-01-18 15:20:54.141322,2026-01-18 15:20:54.141322,,1000000
3DBall_20260118_162053_eabnve,0.0003,1024,8192,32,2,128,0.03,0.92,0.95,206.966471389646,32.5279616274323,500.02,4.1,120.169662455243,87.773928392888,true,56,7293,7349,225,-181777906547341620,,false,2026-01-18 15:24:40.00029,2026-01-18 15:24:40.00029,,500000
3DBall_20260118_162439_ywz7hl,0.0001,64,1024,64,1,64,0.03,0.999,0.97,210.186284722222,41.676870017331,500.02,4.5,113.778774111362,86.0585015793638,true,50,2835,2885,131,5835199946147238293,,false,2026-01-18 15:26:52.022249,2026-01-18 15:26:52.022249,,250000
3DBall_20260118_162651_i32waj,0.0003,64,32768,64,1,32,0.0001,0.99,0.9,309.586111111111,42.9750749970474,500.02,4.2,152.865212589402,112.927131631372,true,71,8396,8467,385,-3368364845384786917,,false,2026-01-18 15:33:18.191525,2026-01-18 15:33:18.191525,,750000
3DBall_20260118_163317_41ntxf,0.001,1024,32768,256,2,32,0.001,0.99,0.9,316.928110091743,44.2513421342134,500.02,4.4,154.671437651831,114.411253225409,true,56,5398,5454,255,8592169768561346590,,false,2026-01-18 15:37:34.180081,2026-01-18 15:37:34.180081,,500000
3DBall_20260118_163733_ya1xgw,0.0003,2048,32768,32,2,128,0.01,0.995,0.9,87.1926382211538,21.3924058388899,500.02,4.2,51.0982262407884,37.87556931161,true,51,16596,16647,370,-7185527379069449311,,false,2026-01-18 15:43:45.443385,2026-01-18 15:43:45.443385,,750000
3DBall_20260118_164345_7gvhzw,0.0003,1024,2048,256,1,32,0.0003,0.95,0.92,443.234579439252,85.7848727527434,500.02,4.4,203.485376332872,162.039206220896,true,50,4233,4283,320,1221026736078268223,,false,2026-01-18 15:49:06.847265,2026-01-18 15:49:06.847265,,750000
3DBall_20260118_164906_3szyfw,0.00001,1024,32768,512,3,64,0.03,0.9,0.99,277.095465414176,41.3242326732673,500.02,4.2,138.500195538957,102.571354635135,true,81,11635,11716,628,-6983316864199103064,,false,2026-01-18 15:59:35.911967,2026-01-18 15:59:35.911967,,1000000
3DBall_20260118_165935_9j4per,0.0003,2048,4096,32,2,64,0.1,0.9,0.95,254.570162469537,39.336312027938,500.02,4.1,130.717207840296,96.6833553995076,true,62,12251,12313,422,5552766679861244655,,false,2026-01-18 16:06:39.527505,2026-01-18 16:06:39.527505,,1000000
3DBall_20260118_170639_ht879t,0.001,64,1024,128,1,128,0.01,0.99,0.95,495.543669724771,340.195096065874,500.02,4.8,41.6412336389395,227.778327920343,true,55,1038,1093,333,1460527398347298981,,false,2026-01-18 16:12:13.556097,2026-01-18 16:12:13.556097,,750000
3DBall_20260118_171213_7b006a,0.00003,2048,8192,256,2,64,0.001,0.995,0.95,67.1131831395349,26.1150268895349,374.51,4.2,42.0182582895557,33.0054282198553,true,50,13710,13760,368,4233421070434063255,,false,2026-01-18 16:18:22.701327,2026-01-18 16:18:22.701327,,750000
3DBall_20260118_171822_6ivfwy,0.003,1024,16384,256,1,128,0.03,0.92,0.92,384.580672268908,50.785576317447,500.02,4.5,168.977086802245,126.19209901316,true,52,4711,4763,205,5631244715262513897,,false,2026-01-18 16:21:48.70452,2026-01-18 16:21:48.70452,,500000
3DBall_20260118_172148_4p5rip,0.003,64,16384,256,1,256,0.03,0.99,0.99,492.393214285714,117.484306777646,500.02,4.6,228.893819183971,193.697063891693,true,57,4148,4205,464,-6222210840713295695,,false,2026-01-18 16:29:33.790634,2026-01-18 16:29:33.790634,,1000000
3DBall_20260118_172933_h09vg5,0.0001,128,4096,512,3,64,0.001,0.97,0.95,490.914350649351,239.687753389283,500.02,4.6,114.031818079405,239.938974619049,true,52,1497,1549,528,-1018989775755770322,,false,2026-01-18 16:38:22.730125,2026-01-18 16:38:22.730125,,750000
3DBall_20260118_173822_r8jsv6,0.001,64,2048,32,3,256,0.001,0.999,0.97,500.02,161.027264397906,500.02,5.2,229.785790063262,220.824642762727,true,58,706,764,121,-8037744820665909529,,false,2026-01-18 16:40:24.537968,2026-01-18 16:40:24.537968,,250000
3DBall_20260118_174024_9wom1n,0.003,512,1024,64,1,32,0.0003,0.95,0.97,368.825477707006,235.612967660114,500.02,4.3,234.454009633469,241.769479171096,true,74,1503,1577,285,6468191634675538751,,false,2026-01-18 16:45:10.183566,2026-01-18 16:45:10.183566,,750000
3DBall_20260118_174510_mruqlk,0.00003,32,1024,128,2,32,0.0003,0.995,0.97,495.367528089888,137.542145658263,500.02,4.8,224.494850152056,202.268836044735,true,50,1735,1785,297,-4609341891469276159,,false,2026-01-18 16:50:08.338452,2026-01-18 16:50:08.338452,,500000
3DBall_20260118_175008_eo378w,0.0001,256,2048,128,1,32,0.0001,0.999,0.99,262.756466942149,101.765405572755,500.02,4.4,155.444847078878,139.115543051744,true,65,4780,4845,405,-3711611244015664201,,false,2026-01-18 16:56:54.055559,2026-01-18 16:56:54.055559,,1000000
3DBall_20260118_175654_3m35fw,0.003,128,2048,32,2,256,0.03,0.92,0.97,500.02,165.386018893387,500.02,4.5,228.50839072744,222.924493670419,true,52,689,741,104,-2375838650406098714,,false,2026-01-18 16:58:39.504072,2026-01-18 16:58:39.504072,,250000
3DBall_20260118_175839_47h0jq,0.0001,1024,4096,64,3,256,0.01,0.92,0.95,314.846076099881,43.3488113633662,500.02,4.2,150.997867198064,111.66948372529,true,50,8363,8413,308,5992743840632552230,,false,2026-01-18 17:03:49.000486,2026-01-18 17:03:49.000486,,750000
3DBall_20260118_180348_moubz7,0.0003,128,2048,32,1,256,0.01,0.99,0.97,488.768051948052,160.217245250432,500.02,4.2,229.112797601263,219.722703235878,true,62,2254,2316,293,-7047719190977689573,,false,2026-01-18 17:08:43.312262,2026-01-18 17:08:43.312262,,750000
3DBall_20260118_180843_zlvl59,0.0003,1024,2048,32,3,64,0.1,0.97,0.95,74.7996091205212,18.979934927607,497.42,4.3,45.3651144740528,33.2597850656755,true,61,6086,6147,122,2909932959973239593,,false,2026-01-18 17:10:46.383836,2026-01-18 17:10:46.383836,,250000
3DBall_20260118_181046_dj56yx,0.00001,32,16384,512,3,32,0.1,0.99,0.99,486.57380952381,72.6525230586135,500.02,4.1,198.274652192126,153.123371835272,true,50,3311,3361,594,-4970810399052030026,,false,2026-01-18 17:20:41.488397,2026-01-18 17:20:41.488397,,500000
3DBall_20260118_182041_f8uxza,0.001,32,1024,512,1,32,0.0003,0.995,0.92,225.538745644599,128.82037230341,500.02,3.3,222.333016057172,209.211546994567,true,50,2824,2874,428,-7313408356713209504,,false,2026-01-18 17:27:50.570395,2026-01-18 17:27:50.570395,,750000
3DBall_20260118_182750_eh2218,0.001,512,8192,64,1,64,0.0001,0.9,0.97,500.02,76.8240371302706,500.02,4.3,209.01821601998,161.976117074361,true,50,3128,3178,196,-935779636778650601,,false,2026-01-18 17:31:07.550039,2026-01-18 17:31:07.550039,,500000
3DBall_20260118_183107_048sq2,0.0003,32,4096,512,2,128,0.001,0.97,0.97,491.772605042017,206.014791318865,500.02,4.9,191.273781807477,235.162418635459,true,137,1061,1198,428,6778442574723913244,,false,2026-01-18 17:38:16.281922,2026-01-18 17:38:16.281922,,500000
3DBall_20260118_183816_ndq3cj,0.0003,256,32768,64,2,32,0.001,0.995,0.97,45.2447489239598,16.7342834600488,454.02,4,26.679185279698,19.981205557029,true,50,6921,6971,129,1802269585576473958,,false,2026-01-18 17:40:26.573656,2026-01-18 17:40:26.573656,,250000
3DBall_20260118_184026_z3i0ly,0.001,64,8192,512,3,32,0.03,0.97,0.9,83.5999588477366,17.5251426968393,500.02,2.3,72.5067009819166,59.4335801054044,true,52,26683,26735,1041,-8356911248751231954,,false,2026-01-18 17:57:48.609032,2026-01-18 17:57:48.609032,,1000000
3DBall_20260118_185748_1r0vdh,0.003,512,4096,128,1,32,0.1,0.99,0.92,400.602458100559,206.508910505837,500.02,3.8,193.716185504305,236.040129904959,true,54,1745,1799,286,4642268392280310594,,false,2026-01-18 18:02:35.92113,2026-01-18 18:02:35.92113,,750000
3DBall_20260118_190235_c4al2n,0.001,32,8192,64,2,128,0.0003,0.95,0.97,494.134819277108,72.862587244284,500.02,4.5,202.852464850016,156.422950044572,true,78,1584,1662,143,4061809757004648380,,false,2026-01-18 18:05:00.011856,2026-01-18 18:05:00.011856,,250000
3DBall_20260118_190500_hv33dp,0.00003,1024,4096,256,2,256,0.03,0.9,0.95,301.09299796748,49.5144732297064,500.02,4.1,142.710221560871,107.778546558473,true,93,9750,9843,440,8523478006602546,,false,2026-01-18 18:12:21.366628,2026-01-18 18:12:21.366628,,1000000
3DBall_20260118_191221_nz25b6,0.0001,256,8192,64,2,64,0.03,0.97,0.92,492.018537859008,96.237912861988,500.02,4.5,222.425226428241,178.801028330775,true,79,3754,3833,303,-798881101629964304,,false,2026-01-18 18:17:25.183629,2026-01-18 18:17:25.183629,,750000
3DBall_20260118_191725_q5uhtu,0.0001,2048,4096,64,2,64,0.03,0.995,0.9,43.5258890147225,20.116887241028,309.21,4.2,24.6165433212488,19.5811175791255,true,64,17602,17666,359,-7894273684114805628,,false,2026-01-18 18:23:25.0979,2026-01-18 18:23:25.0979,,750000
3DBall_20260118_192325_db27zd,0.00001,32,2048,64,2,64,0.0001,0.99,0.92,86.0472011661808,23.0587406544325,500.02,4.2,49.8020443448529,37.2633057975754,true,52,10247,10299,314,-5648167613341633179,,false,2026-01-18 18:28:40.244575,2026-01-18 18:28:40.244575,,500000
3DBall_20260118_192840_3zhd52,0.001,128,16384,256,3,256,0.01,0.9,0.95,480.936829971182,106.386867261733,500.02,4.2,226.509549272429,186.35970390278,true,54,3419,3473,413,662014770167080080,,false,2026-01-18 18:35:34.686965,2026-01-18 18:35:34.686965,,750000
3DBall_20260118_193534_2ou3m4,0.001,128,1024,64,1,128,0.1,0.99,0.99,443.768764705882,292.273235294118,500.02,4.4,180.294336459977,226.790623459828,true,61,1639,1700,390,-9032969390058428365,,false,2026-01-18 18:42:05.695757,2026-01-18 18:42:05.695757,,1000000
